datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic
2023-04-03 13:48:56,Transaksi jadi lebih mudah dan cepat dijamin,5,True,Mantabb,transaksi mudah cepat dijamin,0.9999744,positive,transaksi mudah cepat dijamin,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 13:43:07,Nyaman menggunakan fitur fitur di BSI Mobile yang mudah diakses dan sangat membantu sekali.,5,False,BSI Mobile sangat Membantu,nyaman fitur fitur bsi mobile mudah diakses membantu,0.9999782,positive,nyaman fitur fitur mudah diakses membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 12:59:12,"Wahhh senang banget semenjak ada bsi mobile jadi memudahkan untuk bertransaksi 
Dan bsi mobil sekarang juga bisa bayar menggunakan Qris sangat membantu banget sihh inii
Good job Bsi !",5,False,Fitu Bsi Mobile,senang banget semenjak bsi mobile memudahkan bertransaksi bsi mobil bisa bayar qris membantu banget sih inii good job bsi,0.99997985,positive,senang banget semenjak memudahkan bertransaksi mobil bayar qris membantu banget sih inii good job,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 12:52:31,Keren banget jadi gampang buat transaksi lewat handphone 🥰🥰🥰,5,False,Good job BSi,keren banget gampang transaksi handphone,0.999977,positive,keren banget gampang transaksi handphone,Kenyamanan pada BSI Mobile
2023-04-03 12:28:43,Semoga selalu ditingkatkan ya! 🙂💪🏻,5,False,Good job,semoga ditingkatkan ya senang kuat,0.99996716,positive,semoga ditingkatkan ya senang kuat,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 12:23:51,Alhamdulillah sejak ada aplikasi ini transaksi jadi lebih mudah,5,False,Mantap,alhamdulillah aplikasi transaksi mudah,0.9999695,positive,alhamdulillah transaksi mudah,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 12:23:31,"makin nyaman pake aplikasi bsi sekarangg seneng deh pake aplikasinya kalau ginii, semoga selalu ditingkatkan ya!",5,False,bsi keren,nyaman pakai aplikasi bsi sekarangg senang deh pakai aplikasinya semoga ditingkatkan ya,0.9999719,positive,nyaman pakai sekarangg senang deh pakai aplikasinya semoga ditingkatkan ya,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 12:09:25,cara pakainya gampang banget dan nggak ribet. terbaik pokoknya🤩,5,False,penggunaan,pakainya gampang banget enggak ribet terbaik pokoknya,0.9999461,positive,pakainya gampang banget ribet terbaik pokoknya,Kenyamanan pada BSI Mobile
2023-04-03 12:08:41,"Fiturnya sangat mempermudah, ok banget tampilannya, dan cocok buat mahasiswa kaya aku.",5,False,App Bank yang Fiturnya Ok Banget,fiturnya mempermudah oke banget tampilannya cocok mahasiswa kayak,0.9999755,positive,fiturnya mempermudah oke banget tampilannya cocok mahasiswa kayak,Kenyamanan pada BSI Mobile
2023-04-03 12:05:28,good job BSI mobile,5,False,bsi,good job bsi mobile,0.9999752,positive,good job,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 12:05:26,"Aplikasi sangat membantu , semoga makin bagus lagi kedepannya",5,False,Mantap sekali,aplikasi membantu semoga bagus kedepannya,0.9999596,positive,membantu semoga bagus kedepannya,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 11:57:00,makin nyaman pakai BSI sekarang katena mempermudah pengguna dalam bertransaksi,5,False,GOOD JOB⭐️⭐️⭐️⭐️⭐️,nyaman pakai bsi katena mempermudah pengguna bertransaksi,0.9999655,positive,nyaman pakai katena mempermudah pengguna bertransaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 11:51:16,Wah makin keren sih nih aplikasinya. Ternyata emang harus di update dulu buat dapet versi baru nya. Keren banget sih versi yang terbaru nggada lagi nge bug ngebug nya. Jadi gampang dan seneng pake aplikasinya kalo gini nih. Makasih BSI xixi. Update terus ya vitur viturnya semoga makin menjadi lebih baik.,5,False,Mantab deh,keren sih nih aplikasinya pembaruan versi nya keren banget sih versi terbaru nggada nge bug ngebug nya gampang senang pakai aplikasinya nih terima kasih bsi xixi pembaruan ya vitur viturnya semoga baik,0.9999809,positive,keren sih nih aplikasinya pembaruan versi nya keren banget sih versi terbaru nggada nge bug ngebug nya gampang senang pakai aplikasinya nih terima kasih xixi pembaruan ya vitur viturnya semoga,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 10:50:19,Mempermudah banget di semua kalangan,5,False,Make our easy,mempermudah banget kalangan,0.999948,positive,mempermudah banget kalangan,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 10:45:17,"Tampilan yang sekarang mempermudah banget, gampang dimengerti dan ga ribet😍",5,False,Keren bgt!👍🏻,tampilan mempermudah banget gampang dimengerti tidak ribet cinta,0.9999633,positive,tampilan mempermudah banget gampang dimengerti ribet cinta,Kenyamanan pada BSI Mobile
2023-04-03 10:41:25,Mantap rekomended banget,5,False,Mantap,mantap rekomended banget,0.9999722,positive,mantap rekomended banget,Kenyamanan pada BSI Mobile
2023-04-03 10:38:45,Aplikasinya sangat membantu sekali,5,False,Aplikasi bagus,aplikasinya membantu,0.9999538,positive,aplikasinya membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 10:18:47,Bagus banget mudah dipahami fitur” nya,5,False,Apk bsi,bagus banget mudah dipahami fitur nya,0.99997497,positive,bagus banget mudah dipahami fitur nya,Kenyamanan pada BSI Mobile
2023-04-03 09:56:42,terimakasihh aplikasii inii sangatt bagus dann bermanfaat,5,False,bsi,terimakasihh aplikasii sangatt bagus bermanfaat,0.9999178,positive,terimakasihh aplikasii sangatt bagus bermanfaat,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 09:48:02,wah fitur fitur nya kerenn aslii,5,False,fitur,fitur fitur nya keren aslii,0.9999798,positive,fitur fitur nya keren aslii,Kenyamanan pada BSI Mobile
2023-04-03 09:35:43,"Suka banget sama fitur nya, apalagi ada fitur waktu sholat dan lokasi masjid.",5,False,KEREN FITUR NYA!,suka banget fitur nya fitur salat lokasi masjid,0.9999763,positive,suka banget fitur nya fitur salat lokasi masjid,Kenyamanan pada BSI Mobile
2023-04-03 08:48:26,Tetap pertahankan kualitas nya ya bsi!,5,False,Keren,pertahankan kualitas nya ya bsi,0.9865458,positive,pertahankan kualitas nya ya,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 08:47:29,"Aplikasi BSI sekarang makin easy to use, semoga selalu ditingkatkan ya! setelah di-update jadi makin bagus nih tampilannya😍",5,False,New look🤩,aplikasi bsi easy to use semoga ditingkatkan ya pembaruan bagus nih tampilannya cinta,0.9999592,positive,easy to use semoga ditingkatkan ya pembaruan bagus nih tampilannya cinta,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 08:35:38,"aku udah update ke versi yg terbaru. menurutku ini better bgt sii. jd lebih smooth dan nyaman makenya. thank u yaa BSI, superb! semoga makin oke terus kedepannyaa!",5,False,I love it!,pembaruan versi terbaru menurutku better banget sih smooth nyaman makenya terima kasih ya bsi superb semoga oke kedepannyaa,0.7893984,positive,pembaruan versi terbaru menurutku better banget sih smooth nyaman makenya terima kasih ya superb semoga oke kedepannyaa,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 08:34:24,mempermudah kebutuhan sehari hari,5,False,Mantap BSI,mempermudah kebutuhan sehari,0.99996495,positive,mempermudah kebutuhan sehari,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 08:31:36,"Setelah update makin mudah menggunakan fitur atau keperluan” dalamnya
Banyak kegunaan juga,dan membuat transaksi sana sini gaperlu ribet
Kerenlah pokoknya BSI mobile
Semoga semakin berkembang",5,False,Apps mempermudah,pembaruan mudah fitur keperluan dalamnya kegunaan transaksi gaperlu ribet kerenlah pokoknya bsi mobile semoga berkembang,0.99997526,positive,pembaruan mudah fitur keperluan dalamnya kegunaan transaksi gaperlu ribet kerenlah pokoknya semoga berkembang,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 08:27:52,"setelah aplikasi di update jadi lebih simple dan juga lebih baik, semoga kedepannya BSI Mobile tetap menjaga performa nyaa good job BSI",5,False,BSI Mobile Versi Terbaru,aplikasi pembaruan simple baik semoga kedepannya bsi mobile menjaga performa nya good job bsi,0.9999744,positive,pembaruan simple semoga kedepannya menjaga performa nya good job,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 08:26:09,Setelah diupdate makin nyaman dalam pemakaian aplikasinya dan jadi sangat lancar untuk bertransaksi,5,False,Mantap BSI,diupdate nyaman pemakaian aplikasinya lancar bertransaksi,0.9999691,positive,diupdate nyaman pemakaian aplikasinya lancar bertransaksi,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 08:21:15,"Memang ternyata harus diupdate, jadi lebih nyaman dan ga banyak bugs.

Good Job BSI, makin lancar jaya!",5,False,Makin nyaman setelah update Apps BSI sekarang,diupdate nyaman tidak bugs good job bsi lancar jaya,0.9999746,positive,diupdate nyaman bugs good job lancar jaya,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 08:16:31,Aplikasi mudah digunakan👍,5,False,Bsi mantapp,aplikasi mudah keren,0.9999736,positive,mudah keren,Kenyamanan pada BSI Mobile
2023-04-03 07:52:36,seneng deh pakai aplikasi BSI kalau begini 😍,5,False,semoga ditingkatkan ya !!,senang deh pakai aplikasi bsi cinta,0.9999765,positive,senang deh pakai cinta,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 06:54:55,"semakin nyaman memakai BSI karna bebas biaya admin, gratis biaya tarik tunai seluruh indonesia pokoknya BSI top dehh ga rekomen bangett...",5,False,good job BSI!!!,nyaman memakai bsi bebas biaya admin gratis biaya tarik tunai indonesia pokoknya bsi top deh tidak rekomen banget,0.9999741,positive,nyaman memakai bebas biaya admin gratis biaya tarik tunai indonesia pokoknya top deh rekomen banget,Transaksi Nasabah pada BSI Mobile
2023-04-03 06:52:50,aplikasi ini membangtu banget buat saya mengatur keuangan. mantappp banget,5,False,sangat membantu,aplikasi membangtu banget mengatur keuangan mantappp banget,0.64612013,positive,membangtu banget mengatur keuangan mantappp banget,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 06:49:13,"Setelah di update jadi lebih baik, makin nyaman pakai aplikasi BSI sekarang, seneng deh pakai aplikasi nya kalau gini. Good job BSI, semoga selalu ditingkatkan ya!",5,False,BSI update,pembaruan baik nyaman pakai aplikasi bsi senang deh pakai aplikasi nya good job bsi semoga ditingkatkan ya,0.99997354,positive,pembaruan nyaman pakai senang deh pakai nya good job semoga ditingkatkan ya,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 06:48:02,Fiturnya keren. Sekarang ada pengingat shalat sesuai wilayah masing-masing nya juga. Mantep pokoknya. Good job BSI!!,5,False,Membantu,fiturnya keren pengingat salat sesuai wilayah nya mantap pokoknya good job bsi,0.9999807,positive,fiturnya keren pengingat salat sesuai wilayah nya mantap pokoknya good job,Kenyamanan pada BSI Mobile
2023-04-03 06:43:45,aplikasi BSI ini memiliki banyak fitur yang memudahakan setiap transaksi,5,False,Good job,aplikasi bsi memiliki fitur memudahakan transaksi,0.999964,positive,memiliki fitur memudahakan transaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 06:34:40,sangat mempermudah dalam segala hal,5,False,good job,mempermudah,0.9999381,positive,mempermudah,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 05:54:18,aplikasinya bagus dan mempermudah kita. semoga semakin update,5,False,BAIK,aplikasinya bagus mempermudah semoga pembaruan,0.999966,positive,aplikasinya bagus mempermudah semoga pembaruan,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 05:30:21,Sangat membantu mempermudah aktivitas transaksi saya.,5,False,Mempermudah,membantu mempermudah aktivitas transaksi,0.9999664,positive,membantu mempermudah aktivitas transaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 05:25:10,Mempermudah bertransaksi dimanapun kapan pun,5,False,BSI membantu sekali,mempermudah bertransaksi dimanapun,0.99996847,positive,mempermudah bertransaksi dimanapun,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 05:19:40,"Fitur makin lengkap , jadi makin kece",5,False,Keren BSI!💗,fitur lengkap kece,0.99997723,positive,fitur lengkap kece,Kenyamanan pada BSI Mobile
2023-04-03 05:18:07,"Setelah diupdate menjadi lancar.
Aplikasi jadi tidak sering nge-lag lagi.
Secara umum lebih OK.
Semoga konsisten dimaintain nya.
Good job BSI !",5,False,Overall Rating,diupdate lancar aplikasi tidak nge lag oke semoga konsisten dimaintain nya good job bsi,0.9999785,positive,diupdate lancar nge lag oke semoga konsisten dimaintain nya good job,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 05:12:46,mantap sekarang sudah jauh lebih baik aplikasinya,5,False,mantap BSI MOBILE,mantap baik aplikasinya,0.99997485,positive,mantap aplikasinya,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 05:11:53,"aplikasi nya keren banget, apalagi kalo kamu udah update ke versi terbaru fitur nya tambah lengkap pokoknya keren banget👍🏼👍🏼 wajib banget di rating 5 bintang karena emang sebagus itu dan udah ga ribet lagi juga kalo ngarahin arah kiblat karen udah ada fitur nya!!! mantul!!👍🏼",5,False,tambah keren kalo udh update,aplikasi nya keren banget pembaruan versi terbaru fitur nya lengkap pokoknya keren banget keren keren wajib banget rating bintang sebagus tidak ribet ngarahin arah kiblat karen fitur nya mantap keren,0.9999804,positive,nya keren banget pembaruan versi terbaru fitur nya lengkap pokoknya keren banget keren keren wajib banget rating 5 bintang sebagus ribet ngarahin arah kiblat karen fitur nya mantap keren,Kenyamanan pada BSI Mobile
2023-04-03 04:54:18,"Sangat membantu bgt aplikasinya, happy!! sukses terus BSI 🥳",5,False,Mantap bgt BSI!!,membantu banget aplikasinya happy sukses bsi,0.9999737,positive,membantu banget aplikasinya happy sukses,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 04:02:43,"wih lebih keren skarang si aplikasinya, ternyata emng harus di update guys!!!",5,False,mantap BSI!!!,wih keren sih aplikasinya pembaruan guys,0.99997604,positive,wih keren sih aplikasinya pembaruan guys,Kenyamanan pada BSI Mobile
2023-04-03 04:02:05,"Setelah says update, aplikasinya makin kencang dan Sangat mudah digunakan, sukses terms BSI",5,False,Setelah update jadi lebih praktis,says pembaruan aplikasinya kencang mudah sukses terms bsi,0.9999558,positive,says pembaruan aplikasinya kencang mudah sukses terms,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 02:58:00,"Mantab BSI!!seneng banget pakai aplikasi ini, mempermudah dalam melakukan transaksi dan fitur-fitur yang ada di aplikasi ini mudah digunakan dan dipelajari",5,True,Mantab BSI!!,mantap bsi senang banget pakai aplikasi mempermudah transaksi fitur fitur aplikasi mudah dipelajari,0.99998146,positive,mantap senang banget pakai mempermudah transaksi fitur fitur mudah dipelajari,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 02:48:43,"Wah setelah di update penggunaan applikasi makin lancar dan mempermudah, semoga kedepannya applikasi makin berkembang",5,False,Penggunaan,pembaruan penggunaan aplikasi lancar mempermudah semoga kedepannya aplikasi berkembang,0.9999584,positive,pembaruan penggunaan lancar mempermudah semoga kedepannya berkembang,BSI Mobile Keren dan Lancar Digunakan
2023-04-03 02:44:35,Lebih keren sekarang nih aplikasinya,5,False,Sangat membantu,keren nih aplikasinya,0.9999755,positive,keren nih aplikasinya,Kenyamanan pada BSI Mobile
2023-04-03 02:31:30,"aplikasi yg mudah digunakan, terpercaya, banyak fitur yang berguna",5,False,bsi mantapp,aplikasi mudah terpercaya fitur berguna,0.9999752,positive,mudah terpercaya fitur berguna,Fitur Lengkap dan Memudahkan Transaksi
2023-04-03 02:22:03,Aplikasinya bagus banget jadi lebih gampang buat transfer dan jarang eror kaya aplikasi yang lain,5,False,Menilai,aplikasinya bagus banget gampang transfer jarang eror kayak aplikasi,0.96964604,positive,aplikasinya bagus banget gampang transfer jarang eror kayak,Kenyamanan pada BSI Mobile
2023-04-03 02:21:38,Aplikasinya jadi tambah mudah digunakan,5,True,Mantap BSI,aplikasinya mudah,0.99996907,positive,aplikasinya mudah,Kenyamanan pada BSI Mobile
2023-04-03 01:36:18,Mantab bsi mobile sekarang keren dan mudah,5,False,Bsi mobile,mantap bsi mobile keren mudah,0.99997944,positive,mantap keren mudah,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 23:55:47,Makin nyaman pakai aplikasi bsi skarang setelah di update kedepan perbanyak fiturnya,5,True,Good aplikasi,nyaman pakai aplikasi bsi pembaruan perbanyak fiturnya,0.9999431,positive,nyaman pakai pembaruan perbanyak fiturnya,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 21:55:34,Apps mempermudah banget,5,False,Mempermudah,apps mempermudah banget,0.9999352,positive,apps mempermudah banget,Kenyamanan pada BSI Mobile
2023-04-02 21:42:00,"Good job! Setelah di update jadi lebih baik, semoga kedepan nya tidak ada kendala yaaaaa, mantappppp",5,False,Memuaskan,good job pembaruan baik semoga nya tidak kendala yaaaaa mantappppp,0.9999743,positive,good job pembaruan semoga nya kendala yaaaaa mantappppp,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 19:14:35,"Ternyata harus di update ya aplikasinya setelah di update jadi lebih baik, kalo kaya gini kan jadi nyaman banget pake aplikasinya, dan tolong di tingkatkan terus ya! good job untuk BSI!!",5,False,GOOD GOOD,pembaruan ya aplikasinya pembaruan baik kayak nyaman banget pakai aplikasinya tolong tingkatkan ya good job bsi,0.9864805,positive,pembaruan ya aplikasinya pembaruan kayak nyaman banget pakai aplikasinya tolong tingkatkan ya good job,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 18:14:02,"Fitur aplikasinya lengkap dan sangat mempermudah penggunanya, dari segi tampilan ok, dan sudah bisa di akses di appstore maupun playstore. Sebagai nasabah BSI samagt puas",5,True,Mantab BSI!!,fitur aplikasinya lengkap mempermudah penggunanya segi tampilan oke bisa akses appstore playstore nasabah bsi samagt puas,0.9999769,positive,fitur aplikasinya lengkap mempermudah penggunanya segi tampilan oke akses appstore playstore nasabah samagt puas,Kenyamanan pada BSI Mobile
2023-04-02 18:02:39,"Wah! ternyata memang harus di update! Jadi lebih keren skrg nih aplikasinya. Sekarang makin nyaman deh pakai aplikasi BSI. BSI memang mantab! Makin lancar jaya, Good job BSI! Setelah di update jadi lebih baik. Seneng banget deh pakai aplikasi BSI kalau gini. Semoga selalu ditingkatkan ya!",5,False,BSI KEREN ABIEZZZ!!!,pembaruan keren nih aplikasinya nyaman deh pakai aplikasi bsi bsi mantap lancar jaya good job bsi pembaruan baik senang banget deh pakai aplikasi bsi semoga ditingkatkan ya,0.9999801,positive,pembaruan keren nih aplikasinya nyaman deh pakai mantap lancar jaya good job pembaruan senang banget deh pakai semoga ditingkatkan ya,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 17:52:59,aplikasi mudah di gunakan,5,False,BAGUS,aplikasi mudah,0.9999615,positive,mudah,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 17:33:34,"Barusan update apliaksi BSI, jadi makin gampang. Satu aplikasi untuk semua kebutuhan. Mau nabung dalam bentuk logam mulia juga bukan cuma impian bisa menggunakan BSI mobile. Semuanya terasa mudah dan nga repot. Makin jaya BSI, akan semakin sering menggukan BSI.",5,False,Review,barusan pembaruan apliaksi bsi gampang aplikasi kebutuhan menabung bentuk logam mulia impian bisa bsi mobile mudah tidak repot jaya bsi menggukan bsi,0.99996674,positive,barusan pembaruan apliaksi gampang kebutuhan menabung bentuk logam mulia impian mudah repot jaya menggukan,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 16:26:55,Apps nya mempermudah dalam transfer uang,5,False,Review,apps nya mempermudah transfer uang,0.032256145,negative,apps nya mempermudah transfer uang,Kenyamanan pada BSI Mobile
2023-04-02 15:40:23,aplikasi BSI Mobile versi terbaru fiturnya semakin menarik dan nyaman digunakan. Terima kasih BSI atas kerja kerasnya membangun aplikasi ini!,5,False,Review BSI Mobile banking,aplikasi bsi mobile versi terbaru fiturnya menarik nyaman terima kasih bsi kerja kerasnya membangun aplikasi,0.9999552,positive,versi terbaru fiturnya menarik nyaman terima kasih kerja kerasnya membangun,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 14:54:04,Bsi memudahkan transferan mmg paling top,5,False,Bsi mantap,bsi memudahkan transferan top,0.9999517,positive,memudahkan transferan top,Transaksi Nasabah pada BSI Mobile
2023-04-02 14:43:37,Mempermudah banget deh pokoknya engga nyesel,5,True,Mempermudah,mempermudah banget deh pokoknya tidak menyesal,0.999949,positive,mempermudah banget deh pokoknya menyesal,Kenyamanan pada BSI Mobile
2023-04-02 14:38:24,"seneng banget setelah di update aplikasinya lebih baik dan makin nyaman ketika dipakai, semoga semakin lebih ditingkatkan yaa good job BSI",5,False,Aplikasinya bermanfaat,senang banget pembaruan aplikasinya baik nyaman dipakai semoga ditingkatkan ya good job bsi,0.9999802,positive,senang banget pembaruan aplikasinya nyaman dipakai semoga ditingkatkan ya good job,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 13:29:07,"tauu gaa sii semenjak gunain aplikasi BSI ini di update makin nyaman bngtt buat di pakaii 🥰🥰🥰 jadii lebih keren nihh aplikasinya sekarangg,, yukk pakaii sekarangg !!",5,False,semoga selalu di tingkatkan lagii yaa,tau enggak sih semenjak aplikasi bsi pembaruan nyaman banget pakaii keren nih aplikasinya sekarangg ayo pakaii sekarangg,0.99877656,positive,tau sih semenjak pembaruan nyaman banget pakaii keren nih aplikasinya sekarangg ayo pakaii sekarangg,Kenyamanan pada BSI Mobile
2023-04-02 12:59:45,Keren banget pakai bsi lebih mempermudah segalanya🫶🫶🫶🫶🫶🫶,5,True,Bsi keren,keren banget pakai bsi mempermudah,0.9999763,positive,keren banget pakai mempermudah,Kenyamanan pada BSI Mobile
2023-04-02 11:56:49,"aplikasi ini sangat bagus anda tidak perlu repot repot karna dengan adanya aplikasi ini anda tidak perlu repot"" kesana kemari anda hanya perlu membuka aplikasi BSI",5,False,BSI Mantab,aplikasi bagus tidak repot repot aplikasi tidak repot kesana kemari membuka aplikasi bsi,0.00062144117,negative,bagus repot repot repot kesana kemari membuka,Kenyamanan pada BSI Mobile
2023-04-02 10:52:04,"Jangan pernah bosen deh kalau ada update, langsung update karena jadi lebih bagus sekarang lebih lancar dan fitur lengkap. Semoga terus semakin baik dan semakin bagus kedepannya ~",5,False,Semakin stabil semakin baik!,bosan deh pembaruan langsung pembaruan bagus lancar fitur lengkap semoga baik bagus kedepannya,0.9999793,positive,bosan deh pembaruan langsung pembaruan bagus lancar fitur lengkap semoga bagus kedepannya,Kenyamanan pada BSI Mobile
2023-04-02 09:23:00,nice app,5,False,good,nice app,0.54329294,positive,nice app,Aplikasi Berguna tapi Ribet
2023-04-02 07:37:02,Aplikasinya ternyata butuh update aja nih! Awalnya agak error dipakai. Setelah dicheck ternyata emang ada update baru. Setelah di update sudah gak error. Mantap BSI,5,False,BSI OKE,aplikasinya butuh pembaruan nih error dipakai dicheck pembaruan pembaruan tidak error mantap bsi,8.13e-05,negative,aplikasinya butuh pembaruan nih error dipakai dicheck pembaruan pembaruan error mantap,BSI Mobile Susah digunakan dan Sering Eror
2023-04-02 07:15:43,"Waah sekarang aplikasinya jadi lebih keren ya!
Ternyata memang perlu di update dulu dan bener aja, sekarang aplikasinya jadi jauh lebih baik! Seneng deh pakai aplikasinya kalo kaya gini de mantab BSI, semoga selalu ditingkatkan yaa! Kerenn!!!",5,False,Bsi mantaapp,aplikasinya keren ya pembaruan benar aplikasinya baik senang deh pakai aplikasinya kayak deh mantap bsi semoga ditingkatkan ya keren,0.99998176,positive,aplikasinya keren ya pembaruan aplikasinya senang deh pakai aplikasinya kayak deh mantap semoga ditingkatkan ya keren,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 06:10:30,Waah ternyata memang harus di update nih. Mantap BSI,5,False,BSI The Best🌺,pembaruan nih mantap bsi,0.9999477,positive,pembaruan nih mantap,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 06:05:23,"Lancar jaya setelah diperbarui, fitur bsi mobile sekarang keren2 ada petunjuk kiblat, waktu sholat hingga juz amma. Mantap.",5,False,Update Aplikasi,lancar jaya diperbarui fitur bsi mobile keren keren petunjuk kiblat salat juz amma mantap,0.9999827,positive,lancar jaya diperbarui fitur keren keren petunjuk kiblat salat juz amma mantap,Kenyamanan pada BSI Mobile
2023-04-02 05:56:23,"Makin nyaman pakai aplikasi BSI skrng,sangat mermanfaat Dan membantu",5,False,Penambahan Fitur,nyaman pakai aplikasi bsi mermanfaat membantu,0.9999575,positive,nyaman pakai mermanfaat membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 04:07:12,Makin nyaman sekarang pakai aplikasi BSI sangat memudahkan kita untuk bertransaksi pokok. Jadi senang deh,5,True,Mantap BSI,nyaman pakai aplikasi bsi memudahkan bertransaksi pokok senang deh,0.99997306,positive,nyaman pakai memudahkan bertransaksi pokok senang deh,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 03:49:36,Udah lama ni gunain BSI Mobile lebih keren nih sekarang aplikasinya.,5,False,Bsi juara,nih bsi mobile keren nih aplikasinya,0.99997336,positive,nih keren nih aplikasinya,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 03:17:58,"Seneng bgt smeenjak pakai app bsi mobile, semua bisa berjalan dengan mudah utk transaksi.",5,False,Mantap!,senang banget smeenjak pakai app bsi mobile bisa berjalan mudah transaksi,0.99997675,positive,senang banget smeenjak pakai app berjalan mudah transaksi,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 02:58:55,cool membantu bangett bsi mantap suksess selaluu,5,False,membantu n mempermudah bgt,keren membantu banget bsi mantap sukses,0.9999793,positive,keren membantu banget mantap sukses,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 02:40:31,"BSI setelah di update jauh lebih baik dari versi lamanya, fitu fitu juga sudah ditambahkan dan diperbaharui jadi makin mundah dan lancar untuk transakasi bia online",5,False,Setelah update jauh lebih bagus,bsi pembaruan baik versi fitu fitu diperbaharui mundah lancar transakasi bia online,0.99994534,positive,pembaruan versi fitu fitu diperbaharui mundah lancar transakasi bia online,BSI Mobile Keren dan Lancar Digunakan
2023-04-02 02:33:22,di era yang serba cashless sangat membantu,5,False,sangat bermanfaat,era serba cashless membantu,0.9999695,positive,era serba cashless membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 02:26:05,Sungguh membantu banget,5,False,BSI MANTAP,sungguh membantu banget,0.9999555,positive,sungguh membantu banget,Fitur Lengkap dan Memudahkan Transaksi
2023-04-02 01:41:37,makin nyaman pake aplikasi BSI sekarang,5,False,mantap,nyaman pakai aplikasi bsi,0.99994516,positive,nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi
2023-04-01 23:29:33,"mantap banget aplikasinya, makin mempermudah untuk melakukakn transfer kemanapun. biaya admin juga murah banget",5,False,review,mantap banget aplikasinya mempermudah melakukakn transfer kemanapun biaya admin murah banget,0.9999754,positive,mantap banget aplikasinya mempermudah melakukakn transfer kemanapun biaya admin murah banget,Transaksi Nasabah pada BSI Mobile
2023-04-01 20:10:40,Mantap bsi mobile sekranag mempermudahh sekalii,5,False,Bsi nomor satuu paling oke,mantap bsi mobile sekranag mempermudahh,0.99997246,positive,mantap sekranag mempermudahh,Fitur Lengkap dan Memudahkan Transaksi
